C.SH,JENS.S,SEN.S,SAVAD.S,M.T.S,V.F.S,N.T.M,T.O,S.Z,M.O.B,OTO,MO,DO,ZABT,TV,PC,TEL.H,OJAGH.GAZ,JAROO.B,M.LEBAS,CHARKH.KH,PANKE,M.ZARF,H.KHORAKI.NOOSHIDANI,H.ERTEBATAT,H.BEHDASHT,H.HAMLONAGHL,H.KALA.MOT,H.MASKAN,H.MOBLEMAN,H.POOSHAK,KHARID.KALA.BADAVAM,H.SARMAYEGOZARI,DARAMAD.KHALES
24,1,31,1,6,1,3,3,100,0,1,0,0,0,1,1,1,1,1,1,1,1,0,6139000,2300000,7030000,4450000,650000,7388000,800000,100000,5778750,0,225496666.6
24,1,37,1,7,2,3,3,65,0,0,0,0,0,1,1,1,1,1,0,0,0,0,25215000,850000,0,800000,1400000,6911000,1640000,20900000,1263333.333,0,42500000
24,1,36,1,4,2,1,5,110,0,0,0,0,0,1,0,1,1,1,0,1,0,0,27929000,200000,5030000,4000000,7790000,7061000,4600000,2300000,104166.6667,125000000,120830000
24,1,62,2,0,3,1,4,130,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12711000,540000,1300000,3000000,2350000,7613000,1120000,680000,3004115.667,0,83487778.33
24,1,36,1,5,1,1,2,45,3,1,0,1,0,1,0,1,1,1,1,1,0,0,29553000,550000,2900000,5500000,1620000,5334000,1570000,0,6673333.333,0,92600000
24,1,47,1,2,1,1,4,90,0,0,0,0,0,1,0,1,1,1,0,1,1,0,10775000,1400000,670000,12500000,450000,7683000,1000000,0,1204166.667,0,85403333.33
24,1,49,1,1,1,1,3,110,0,0,0,0,0,1,0,1,1,1,0,0,0,0,12172500,92000,8680000,3000000,820000,8675000,1090000,4850000,21918054.17,0,172203333.3
24,1,61,1,2,3,1,3,100,0,1,0,0,0,1,0,1,1,1,1,1,0,0,2666000,4940000,80000,2200000,1000000,5550000,900000,0,13833333.33,276683333.3,109943334
24,1,63,2,0,3,6,3,100,0,0,1,0,0,1,0,1,1,0,0,0,0,0,38747000,700000,1160000,950000,250000,10500000,0,150000,10034583.33,0,98407500
24,1,51,2,0,3,1,3,90,6,0,0,0,0,1,0,1,1,0,0,0,0,0,16391000,600000,0,1500000,1450000,2750000,230000,10000000,24495617.67,583333.3333,1200000
24,1,63,1,4,3,1,3,90,0,0,1,0,0,1,0,1,1,1,1,1,0,0,23325730,900000,35000000,5130000,2830000,10300000,0,4350000,33283333.33,0,66351500
24,1,57,1,2,1,1,4,70,3,0,0,0,0,1,0,1,1,0,0,0,0,0,21219000,530000,0,900000,725000,6650000,1730000,410000,836666.6667,0,31942500
24,1,42,1,1,1,1,4,80,3,1,0,0,0,1,0,1,1,1,0,0,0,0,52880000,2700000,3590000,300000,1220000,7150000,3450000,900000,11186411.67,0,124791666.7
24,1,72,1,1,3,1,3,80,1,1,0,0,0,1,0,1,1,1,0,0,0,0,9912050,800000,2300000,5000000,770000,9150000,440000,590000,30053333.33,0,530000
24,1,57,1,7,3,1,4,90,1,1,0,0,0,1,1,1,1,1,1,1,0,0,24090000,400000,4520000,4000000,640000,8050000,1300000,600000,0,0,1380000
24,1,31,1,2,1,3,3,70,1,1,0,0,0,1,0,1,1,1,1,1,0,0,8033000,3200000,0,7400000,2590000,6340000,700000,400000,23164166.67,0,89246666.67
24,1,69,2,0,3,1,4,80,1,0,0,0,0,1,0,1,1,1,1,0,0,0,24180000,500000,0,3350000,350000,5800000,1200000,3100000,2650000,0,52453333.33
24,1,84,1,1,1,1,3,80,1,0,0,0,0,1,0,1,1,1,1,1,0,0,30078500,2200000,350000,250000,1185000,10500000,967000,250000,31321666.67,0,64062500
24,2,42,1,2,3,1,4,95,0,1,0,0,0,1,1,1,1,1,1,0,0,0,17902000,700000,750000,1400000,1770000,11000000,920000,0,21358211.33,0,26233333.33
24,1,39,1,4,1,3,3,120,1,1,0,1,0,1,0,1,1,1,1,1,0,0,9020000,900000,0,1200000,1500000,10298000,2720000,0,12955000,0,69970000
24,1,67,1,2,3,1,4,110,1,0,0,0,0,1,0,1,1,1,1,0,0,0,11432000,2145000,13000000,23000000,1000000,7500000,4070000,1000000,695416.6667,0,80553333.33
24,1,72,2,0,3,1,4,100,2,0,0,0,0,1,0,1,1,0,0,0,0,0,22381000,750000,550000,1400000,2300000,11200000,2280000,0,26830833.33,0,61510000
24,1,52,1,1,1,1,4,110,2,0,0,0,0,1,0,1,1,1,1,0,0,0,20699000,3000000,0,1500000,1500000,8500000,0,0,6333333.333,10416666.67,51376666.67
24,1,65,2,0,1,1,4,92,6,0,0,0,0,1,0,1,1,0,0,0,0,0,29922063,2100000,0,0,1110000,8850000,10176000,5480000,55799865.67,0,1380000
24,2,60,2,0,3,1,2,80,2,0,0,0,0,1,0,1,1,1,0,1,0,0,5670000,2850000,0,350000,1450000,12480000,1365000,220000,13060000,0,80550000
24,1,45,1,6,1,1,4,80,1,1,0,0,0,1,1,1,1,1,1,1,0,0,9521000,2300000,0,1700000,0,7200000,950000,130000,1462500,0,10833333.33
24,1,45,1,6,1,1,4,120,1,0,0,1,0,1,1,1,1,1,1,0,0,0,50075000,800000,0,0,2090000,13050000,1300000,0,2433333.333,0,66816666.67
24,1,43,1,6,2,6,4,110,0,1,0,1,0,1,1,1,1,1,1,1,0,0,14050000,350000,180000,1100000,1500000,8770000,710000,3400000,11083333.33,0,49678333.33
24,1,61,2,0,3,1,3,70,2,1,0,0,0,1,0,1,1,0,1,0,0,0,19090000,2400000,100000,7800000,1020000,9650000,250000,1000000,1350000,0,186428333.3
24,1,58,1,1,1,1,4,100,1,1,0,0,0,1,1,1,1,0,0,0,0,0,5457500,450000,4720000,1230000,1280000,6110000,750000,7300000,3680416.667,0,49837500
24,2,34,1,1,1,3,2,70,1,0,0,0,0,1,0,1,1,0,0,0,0,0,28919600,3700000,1660000,0,0,11100000,4050000,0,10541666.67,5000000,6306333.333
24,1,82,1,1,1,1,3,100,2,0,0,0,0,1,0,1,1,1,1,0,0,0,22437900,450000,0,200000,0,8150000,745000,14900000,2075000,0,4938333.333
24,1,49,1,6,1,3,3,60,0,1,0,0,0,1,0,1,1,1,1,0,0,0,3589000,1800000,15670000,450000,850000,10060000,200000,1000000,12755833.33,64166666.67,51650000.08
24,1,36,1,6,1,3,5,138,0,1,0,0,0,1,0,1,1,1,1,1,0,1,7455000,500000,550000,2900000,1250000,15870000,2040000,500000,11083333.33,0,14553333.33
24,2,68,1,1,3,1,5,100,0,0,0,0,0,1,1,1,1,1,1,1,1,0,14240000,650000,850000,6300000,550000,16970000,290000,0,7104166.667,10833333.33,77220000
24,1,41,1,6,1,3,4,120,0,0,0,0,0,1,1,1,1,1,1,1,1,0,8850000,2300000,2000000,7400000,6250000,30750000,2660000,4120000,215000,0,4220000
24,1,38,1,5,1,1,4,90,1,0,0,1,0,1,0,1,1,1,1,0,0,0,11108000,1200000,300000,800000,0,8070000,2345000,5000000,1219166.667,0,107434166.7
24,1,42,1,4,1,3,4,90,1,0,0,0,0,1,0,1,1,1,1,0,0,0,9594000,280000,300000,4750000,0,9200000,620000,3000000,330995,0,876666.6667
24,1,49,1,6,1,1,5,150,1,1,0,0,0,1,1,1,1,1,1,1,1,1,10750000,400000,18600000,300000,800000,21900000,660000,380000,12441666.67,0,106103333.3
24,1,60,1,4,1,1,3,100,0,1,0,0,0,1,1,1,1,1,1,1,0,0,8260000,50000,0,4350000,550000,10750000,2617000,0,17173666.67,0,4310000
24,1,55,1,1,3,1,1,45,1,0,0,0,0,1,0,1,1,1,1,0,0,0,12540000,1600000,6610000,2800000,1145000,5750000,140000,250000,2772500,85000000,98491666.67
24,1,46,1,6,1,1,3,60,1,1,1,0,0,1,1,1,1,1,1,0,0,0,11940000,1150000,200000,1600000,2300000,16400000,1654000,500000,15557700.33,0,60580000
24,1,55,1,4,3,1,4,110,0,1,0,0,0,1,0,1,1,1,1,0,0,0,30945000,600000,0,4250000,5100000,21130000,1780000,0,27595833.33,0,71666666.67
24,1,47,1,5,1,4,2,45,1,1,0,0,0,1,1,1,1,1,0,0,0,0,3073000,800000,0,2700000,1590000,18100000,1400000,1800000,138063.3333,0,43746750
24,1,38,1,6,1,1,4,118,0,1,0,0,0,1,0,1,1,1,1,0,0,0,21265000,1050000,41250000,2500000,2370000,11300000,6840000,0,2682500,0,51030000
24,2,68,1,1,5,1,4,110,1,0,0,0,0,1,0,1,1,1,0,0,0,0,17340000,1000000,4250000,6800000,1050000,6000000,920000,8480000,12716666.67,0,175546666.7
24,1,69,1,6,3,1,4,110,1,1,0,0,0,1,0,1,1,1,1,1,0,0,10424000,460000,5350000,3000000,1850000,10050000,1000000,0,1333333.333,0,1495000
24,2,76,2,0,3,1,3,100,1,0,0,0,0,1,0,1,1,0,0,0,0,0,8520000,550000,4600000,1200000,1680000,4700000,1725000,10950000,220323.3333,0,115595833.3
24,1,83,1,1,3,1,4,200,2,1,0,0,0,1,0,1,1,0,1,0,0,0,23614750,1250000,1500000,2300000,1230000,11100000,2200000,0,2993500,0,57916666.67
24,1,80,2,0,3,1,3,120,1,0,0,0,0,1,0,1,0,1,1,0,0,0,14876000,1000000,23000000,6000000,1300000,7050000,0,3100000,38311866.67,0,30320000
24,2,35,1,2,3,3,1,40,1,0,0,0,0,1,0,1,1,0,0,0,0,0,16840000,1000000,2400000,1200000,5650000,11840000,2480000,1800000,12252500,583333.3333,61380000
24,1,52,1,4,1,1,4,95,1,1,0,0,0,1,1,1,1,1,1,0,0,0,2760000,1550000,900000,5700000,470000,7900000,2300000,50000,18492857.17,0,101800000
24,2,63,1,1,3,1,5,130,0,0,0,0,0,1,0,1,1,1,1,0,0,0,4333350,350000,5400000,600000,1100000,13750000,390000,0,16840000,0,3166666.667
24,1,71,1,1,3,1,4,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,6945000,550000,0,2000000,1680000,12500000,2750000,14450000,44226433.5,0,83083333.33
24,2,70,2,0,3,1,3,80,1,0,0,0,0,1,0,1,1,1,1,0,0,0,24175000,1750000,3300000,950000,565000,16600000,1320000,0,7992500,0,40390000.67
24,1,58,1,1,1,3,4,100,1,0,0,0,0,1,0,1,1,1,0,1,1,0,12215200,940000,600000,300000,4950000,12700000,950000,0,12058333.33,0,149583333.3
24,1,36,1,6,1,4,4,100,0,1,0,0,0,1,0,1,1,1,1,1,0,0,20356500,740000,0,3650000,1750000,10097000,0,0,34532.33333,0,14166666.67
24,1,40,1,6,1,3,3,100,0,0,0,1,0,1,0,1,1,1,1,1,0,0,24493000,400000,0,3500000,580000,12808000,1020000,500000,20226250,0,62620833
24,1,38,1,4,1,4,3,70,0,1,0,0,0,1,0,1,1,1,0,0,0,0,16687000,750000,1850000,3650000,350000,19510000,3200000,0,10027755,0,46946666.67
24,1,51,1,7,3,1,6,172,0,1,0,0,0,1,0,1,1,1,1,0,0,0,13100000,980000,4950000,900000,1270000,9948000,970000,800000,26199,0,11250000
24,1,51,1,7,1,3,4,90,0,1,0,1,0,1,1,1,1,1,1,1,1,1,42305000,420000,0,2110000,750000,15857000,2500000,17300000,21460000,0,0
24,2,52,1,1,3,1,5,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,14356400,900000,2730000,3000000,1680000,7715000,1650000,10300000,3418626.667,0,33755000
24,1,58,1,1,3,1,4,90,1,0,0,0,0,1,0,1,1,1,0,1,0,0,29510500,420000,1000000,2450000,1050000,8363000,0,9000000,2043333.333,0,77213333.33
24,1,37,1,4,1,1,3,70,1,1,0,0,0,1,1,1,1,1,1,0,0,0,17702000,850000,0,1270000,1270000,7285000,380000,2400000,1298333.333,0,19325000
24,1,82,2,0,3,1,5,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,23527000,1985000,0,0,1350000,10497000,9760000,350000,8120000,0,28615833.33
24,1,43,1,4,1,1,3,85,1,0,0,0,0,1,0,1,1,1,1,1,0,0,40061500,4500000,200000,2300000,750000,7678000,410000,0,19125000,1666666.667,2966666.667
24,1,40,1,6,1,1,4,85,0,1,0,1,0,1,0,1,1,1,1,1,0,0,17107500,1000000,0,900000,2750000,7835000,2900000,0,716000,0,119380000
24,1,42,1,4,1,6,4,75,0,0,0,0,0,1,0,1,1,0,1,1,0,0,16920000,2580000,0,5500000,1400000,9884000,930000,0,3686930.333,0,62571000.17
24,1,34,1,7,1,1,8,220,0,1,0,0,0,1,1,1,1,1,1,1,0,0,2760000,0,5450000,1050000,3950000,21636000,1140000,5280000,1146666.667,20833333.33,33870000
24,1,43,1,1,1,1,3,95,1,1,0,0,0,1,0,1,1,1,1,1,1,0,11165000,1100000,11900000,450000,1600000,10667000,1800000,0,25700000,0,230666666.7
24,1,70,1,4,3,1,4,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,6525000,900000,15800000,2550000,2100000,13893000,1490000,3200000,1587666.667,0,60000000
24,1,38,1,1,1,1,4,100,1,1,0,0,0,1,0,1,1,1,1,0,0,0,12319500,750000,35250000,1000000,150000,9845000,1350000,1250000,6431541.667,0,550000
24,1,53,1,1,1,1,4,120,8,0,0,0,0,1,1,1,1,1,1,1,0,0,22370000,2150000,300000,4350000,9250000,6998500,2220000,0,22036130.92,0,101800000
24,1,48,1,1,3,1,3,105,1,0,0,0,0,1,0,1,1,1,1,1,0,0,24575000,750000,0,3000000,2150000,5474000,1570000,0,278333.3333,0,1250000
24,1,34,1,6,1,1,4,120,1,1,0,0,0,1,0,1,1,1,1,1,0,0,16521960,1500000,0,2500000,420000,7370000,850000,5500000,26966466.67,0,149506666.7
24,1,38,1,2,1,3,3,70,1,1,0,0,0,1,0,1,1,1,1,1,0,0,17108000,1700000,0,2750000,1100000,8872000,930000,0,7658172,0,41800000
24,1,34,1,2,1,1,2,100,0,1,0,0,0,1,0,1,1,1,1,0,0,0,14520000,425000,2200000,900000,5750000,5825000,950000,0,6791666.667,0,64000000
24,1,54,1,1,1,1,3,80,2,1,1,0,0,1,0,1,1,1,1,1,0,0,5011000,600000,3350000,1100000,0,6077000,1320000,0,19357916.67,0,30220000
24,1,45,1,1,1,3,3,90,1,0,0,0,0,1,0,1,1,1,1,0,0,0,24250000,590000,1200000,1200000,1600000,6175000,1160000,300000,5545341.75,0,65908333.33
24,1,66,2,0,3,1,3,80,1,0,0,0,0,1,0,1,1,1,0,0,0,0,24155000,270000,6750000,3500000,1560000,4758000,1900000,13500000,2171666.667,0,164966666.7
24,1,48,1,2,1,1,2,60,1,0,0,0,0,1,0,1,1,1,1,1,0,0,6674500,1170000,5250000,1130000,470000,6837000,1780000,0,45833.33333,0,90833333.33
24,1,49,2,0,1,1,4,90,0,1,0,0,0,1,0,1,1,1,1,1,0,0,18172000,580000,6950000,900000,0,7662000,480000,5700000,30383333.33,0,7200000
24,2,59,1,1,3,1,3,90,1,1,0,0,0,1,0,1,1,1,1,1,0,0,26451000,2300000,300000,500000,2430000,7972000,2080000,1000000,17291250,0,20250000
24,1,54,1,4,3,1,4,136,0,1,0,0,0,1,0,1,1,1,1,1,0,0,22308550,750000,1550000,20800000,0,8065000,1500000,0,1968333.333,0,46013333.33
24,2,72,2,0,3,1,5,120,1,0,0,0,0,1,0,1,1,1,1,0,0,0,7481500,670000,500000,4050000,1505000,8769000,930000,6650000,24750833.33,0,107250000
24,1,71,2,0,1,1,3,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,16685000,2080000,0,3500000,1580000,7948000,1430000,0,25428500,833333.3333,85915834
24,1,33,1,1,1,3,3,50,1,0,0,0,0,1,0,1,1,1,0,0,0,0,18245000,1100000,0,450000,300000,6534000,500000,0,44577083.33,0,113530000
24,1,36,1,1,1,6,3,100,1,0,0,0,0,1,0,1,1,1,0,1,0,0,10681000,3800000,16100000,350000,2450000,7605000,950000,5500000,3195833.333,0,119273333
24,1,50,1,1,1,1,6,200,1,1,0,1,0,1,0,1,1,1,1,0,0,0,22374500,1390000,400000,2150000,300000,16207000,2640000,0,25803936.75,0,48000000
24,1,43,1,5,1,1,4,120,0,1,0,1,0,1,1,1,1,1,1,1,1,0,15840000,600000,0,2200000,1190000,11023000,440000,2290000,31938333.5,0,118413333.3
24,1,41,1,2,1,1,4,85,1,0,0,0,0,1,0,1,1,1,1,1,0,0,15432000,1050000,570000,7300000,1230000,7850000,880000,0,4542916.667,0,1782500
24,2,40,1,1,1,4,4,80,1,1,0,0,0,1,0,1,1,1,1,1,0,0,19308000,1850000,0,1200000,1260000,15678000,2100000,0,26455783.33,0,21383333.33
24,1,63,1,1,3,4,4,100,1,0,0,0,0,1,0,1,1,1,0,0,0,0,27877500,0,150000,4300000,800000,1762000,1710000,280000,2782763.667,0,0
24,1,24,1,2,1,4,3,60,1,0,0,0,0,1,0,1,1,1,1,1,0,0,12865982,800000,0,3200000,900000,9042000,1520000,0,458333.3333,0,78630000
24,1,51,1,1,1,1,4,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,4120000,200000,16400000,6000000,500000,7647000,1960000,0,7464333.333,0,4166666.667
24,2,54,2,0,1,1,3,70,8,0,0,0,0,1,0,1,1,1,1,1,0,0,30231000,1150000,0,380000,500000,5038000,1800000,120000,6125000,0,77230000
24,1,37,1,1,1,6,3,60,3,0,0,0,0,1,0,1,1,1,1,1,0,0,17060000,645000,18600000,13200000,890000,5501000,350000,0,13341666.67,0,117553333.3
24,1,40,1,1,1,1,4,90,0,1,0,0,0,1,0,1,1,1,1,0,0,0,17535000,750000,1880000,2000000,1145000,5552000,320000,0,218486250,0,70239166.67
24,1,53,1,4,1,1,4,120,0,1,0,0,0,1,0,1,1,1,1,1,0,0,27825000,530000,1120000,2650000,0,18151000,500000,500000,17271666.67,0,26613333.33
24,1,49,1,1,3,1,3,85,1,0,0,0,0,1,0,1,1,0,0,0,0,0,11415000,240000,0,10600000,350000,5034000,2070000,19100000,5591666.667,0,3946666.667
24,1,28,1,1,1,1,2,40,1,0,1,0,0,1,0,1,1,0,1,0,0,0,6325000,860000,0,1500000,2160000,4856000,1500000,0,11200666.67,0,51095000
24,1,45,1,2,1,1,3,80,1,0,0,0,0,1,0,1,1,0,0,1,0,0,12680000,750000,0,25000000,650000,5655000,0,900000,79006416.67,0,1674166.667
24,1,49,1,1,1,1,3,80,0,1,0,0,0,1,0,1,1,1,1,0,0,0,18375000,300000,52100000,0,1750000,5346000,640000,4450000,30879166.67,0,61670000
24,1,58,1,1,1,1,3,70,3,0,0,0,0,1,0,1,1,0,0,1,0,0,11117000,1505000,1200000,80000,0,4801000,700000,500000,97865.66667,0,208856667.3
24,1,55,1,1,1,1,3,90,1,0,1,0,0,1,0,1,1,1,1,1,0,0,18995000,600000,2700000,1500000,410000,5814000,2950000,900000,3759000,0,2543333.333
24,1,60,1,1,1,1,4,100,1,0,0,0,0,1,0,1,1,1,1,0,0,0,12420000,3800000,810000,300000,0,5899000,0,0,16814666.67,0,71800000
24,2,65,2,0,3,6,3,98,0,0,1,0,0,1,0,1,1,1,0,0,0,0,19898000,1350000,600000,1200000,400000,4690000,700000,0,783333.3333,0,15600000
24,1,57,2,0,3,1,4,120,1,0,0,0,0,1,0,1,1,1,1,1,1,0,19005700,350000,4178000,5500000,600000,5983000,2220000,400000,11605125,0,833333.3333
24,1,61,2,0,3,1,3,70,2,0,0,0,0,1,0,1,1,1,0,0,0,0,9890000,750000,0,4000000,2040000,5347000,1090000,0,7790833.333,0,0
24,1,35,1,4,3,1,3,50,2,1,0,0,0,1,0,1,1,1,1,1,0,0,15597500,900000,250000,3500000,1330000,4722000,730000,3300000,499166.6667,0,73470000
24,1,85,1,1,6,1,6,220,0,1,0,1,0,0,1,1,1,1,1,1,1,0,33243750,1650000,500000,2500000,1000000,10438000,700000,715000,746666.6667,0,163414999.7
24,1,30,1,2,1,3,3,65,3,1,0,0,0,1,0,1,1,1,1,1,1,0,24637600,1200000,1160000,7550000,3270000,4038000,2360000,8550000,67794166.67,0,34750000
24,1,37,1,6,1,3,3,80,0,0,0,1,0,1,0,1,1,1,1,0,1,0,19691800,750000,1300000,2000000,1450000,5020000,610000,0,2059166.667,3750000,28271666.67
24,1,40,1,1,1,1,4,100,1,0,0,0,0,1,0,1,1,1,1,1,0,0,10430000,300000,1725000,1300000,3560000,5672000,1650000,0,15026666.67,0,51546666.67
24,1,36,1,4,1,1,3,80,1,1,0,0,0,1,0,1,1,1,1,1,1,0,24664590,1000000,1600000,2150000,930000,5322000,260000,2500000,22899166.67,0,92583333.33
24,1,71,1,4,3,1,4,118,1,0,0,0,0,1,0,1,1,1,1,1,0,0,20749800,1275000,0,0,7970000,7191000,4080000,1000000,59667619.33,0,11380000
24,2,59,1,1,3,1,4,110,1,0,0,0,0,1,0,0,1,1,0,1,0,0,8568600,870000,11790000,1200000,540000,8677000,1080000,0,12257500,0,75778333.33
24,1,34,1,6,1,1,3,90,0,1,0,0,0,1,0,1,1,1,1,1,0,0,17118000,800000,5000000,0,1055000,8069000,0,140000,26224583.33,0,74683333.33
24,1,58,1,1,3,1,4,105,0,1,0,0,0,1,0,1,1,1,1,1,0,0,11420000,500000,0,3900000,3870000,6501000,3640000,350000,4667981.333,1250000,41675000
24,1,52,1,6,1,1,4,127,0,0,0,0,0,1,1,1,1,1,0,1,0,0,17535000,1070000,3000000,3300000,1600000,9231000,1020000,0,69458000,0,111320833.3
24,1,40,1,1,1,3,3,65,0,0,0,0,0,1,0,1,1,1,1,0,0,0,38370000,1690000,750000,0,2735000,10528000,2050000,300000,4627500,0,32523333.33
24,2,60,1,1,3,1,3,70,1,0,0,0,0,1,0,1,1,0,0,0,0,0,27972000,250000,7530000,1400000,890000,5540000,765000,2600000,12225000,0,20000000
24,1,39,1,1,1,1,4,90,0,0,0,0,0,1,0,1,1,1,0,1,1,0,37477000,500000,7600000,6100000,1610000,8752000,9044000,0,54784666.67,25000000,79778333.33
24,1,56,1,2,1,6,3,140,1,0,0,0,0,1,0,1,1,1,1,0,0,0,35814000,1600000,9280000,1500000,0,5608000,850000,4000000,24541666.67,0,94450000
24,1,60,1,2,1,6,4,95,1,0,0,0,0,1,0,1,1,1,1,0,0,0,47275500,230000,700000,2600000,0,6497000,1700000,0,7260000,0,72446666.67
24,1,55,1,2,1,1,3,100,1,1,0,0,0,1,0,1,1,1,0,1,0,0,22941000,1300000,280000,4000000,770000,8764000,1350000,0,863333.3333,3333333.333,72000000
24,1,39,1,2,1,1,4,125,0,0,0,0,0,1,0,1,1,1,1,1,0,0,30750000,900000,1000000,500000,2770000,11248000,0,0,10425629.33,0,217083333.3
24,1,48,1,2,1,1,4,100,1,1,0,0,0,1,0,1,1,1,1,1,0,0,12925000,5350000,0,1800000,3600000,10088000,260000,0,4591666.667,0,130600000
24,2,59,2,0,3,1,3,90,1,0,0,0,0,1,0,1,1,1,0,1,1,0,15775000,950000,3500000,200000,1520000,6000000,300000,10800000,224532.3333,0,48131666.67
24,2,59,2,0,1,4,3,90,1,0,0,0,0,1,0,1,1,1,1,0,0,0,32420700,1804000,1500000,50000,600000,5004000,1780000,23380000,5641666.667,0,26886666.67
24,1,76,1,1,3,1,4,90,2,0,0,0,0,1,0,1,1,1,1,0,1,0,7745000,1460000,0,4000000,240000,4562000,0,0,2112500,0,127916666.7
24,1,52,1,2,3,1,4,110,1,0,0,0,0,1,0,1,1,1,0,0,1,0,8193652,1700000,44500000,2000000,275000,5555000,695000,0,1951930.333,0,27200000
24,1,67,1,1,1,1,8,200,1,0,0,0,0,1,0,1,1,1,1,0,0,0,78107000,450000,1500000,14200000,250000,12590000,1755000,0,3710416.667,0,53333333.33
24,1,36,1,1,1,3,4,100,1,1,0,0,0,1,0,1,1,1,1,0,0,0,17280500,2500000,18950000,2100000,1050000,7800500,475000,3150000,21077500,0,1720000
24,1,55,1,1,3,1,4,110,0,0,0,0,0,1,0,1,1,1,0,0,0,0,13867500,470000,0,500000,3440000,5663000,1570000,23900000,99464285.5,0,29137500
24,1,69,1,4,1,1,5,120,1,1,0,0,0,1,0,1,1,1,1,0,0,0,2721000,1200000,1800000,1500000,4130000,9324500,500000,2500000,67891666.67,0,154897500
24,2,32,1,6,3,1,4,110,0,0,0,0,0,1,0,1,1,1,1,1,0,0,17061800,1000000,0,1700000,1780000,7000000,1730000,4700000,11525000,0,72500000
24,1,61,1,1,1,1,4,100,1,1,0,0,0,1,0,1,1,1,1,0,0,0,3388760,150000,200000,2500000,0,7573000,530000,250000,13991666.67,0,63537500
24,1,50,1,1,1,1,4,120,0,0,0,0,0,1,0,1,1,1,1,1,0,0,19175180,1000000,0,1100000,250000,7615000,1200000,3900000,17807833.33,0,500000
24,1,43,1,7,1,1,4,90,0,1,0,0,0,1,0,1,1,1,1,0,0,0,12753000,650000,3000000,0,1140000,7078000,1770000,300000,6334583.333,0,1380000
24,2,77,2,0,3,1,2,90,0,0,0,0,0,1,0,1,1,1,1,0,0,0,6658000,1550000,2100000,1350000,760000,6732000,1800000,0,17305300,0,128576666.7
24,2,79,2,0,3,3,4,100,1,0,0,0,0,1,0,1,1,0,0,0,0,0,4991482,1801000,200000,2000000,3840000,3000000,5205000,2500000,1783333.333,0,1666666.667
24,2,45,2,0,3,1,4,95,0,0,0,0,0,1,0,1,1,1,0,0,0,0,60155500,4000000,250000,500000,0,6807000,1210000,0,26936666.67,0,28750000
24,1,47,1,2,1,1,4,100,1,0,0,0,0,1,0,1,1,1,0,0,0,0,58064000,175000,0,2600000,1120000,8480500,310000,0,679166.6667,0,166146666.7
24,1,68,2,0,1,1,3,80,1,1,0,0,0,1,0,1,1,1,1,1,0,0,43299000,750000,0,4050000,847000,8015000,650000,7500000,3737500,0,1824166.667
24,2,39,1,1,3,1,3,70,1,0,0,0,0,1,0,1,1,1,1,1,0,0,7311000,1945000,0,300000,1805000,6197000,1700000,0,5666661.667,0,51684915.5
24,1,46,1,6,1,1,4,120,0,1,0,0,0,1,0,1,1,1,1,1,0,0,8321500,400000,280000,450000,0,9578000,865000,2550000,6069000,0,21333750
24,1,33,1,1,1,6,3,60,1,0,0,0,0,1,0,1,1,1,1,0,0,0,9365000,970000,800000,350000,1320000,6385000,770000,0,14097450,0,35187500
24,1,33,1,4,1,1,3,110,0,1,0,0,0,1,0,1,1,1,1,1,0,0,38630000,300000,0,900000,0,8647000,890000,2750000,4570000,0,118630000
24,1,44,1,4,1,1,4,100,0,1,0,0,0,1,0,1,1,1,1,1,0,0,12520000,570000,500000,1500000,1370000,15910000,375000,6250000,15342333.33,0,83350000
24,1,53,1,6,3,1,4,100,1,1,0,0,0,1,0,1,1,1,1,1,0,0,24907500,700000,2500000,1100000,6870000,11510000,260000,2510000,6266250,0,23768333.33
24,1,49,1,4,1,3,3,90,1,1,0,0,0,1,0,1,1,1,0,0,0,0,4731800,200000,250000,2500000,2905000,9135000,450000,0,22708333.33,0,28796666.67
24,1,64,2,0,3,6,4,115,0,0,0,0,0,1,0,1,1,1,1,0,0,0,6210000,2000000,6000000,3800000,1250000,10172000,2700000,2850000,30224083.33,0,48250000
24,2,67,2,0,1,1,4,100,0,0,0,0,0,1,0,1,1,1,1,0,0,0,21460000,3600000,1600000,1100000,7000000,9265000,1330000,0,83333.33333,0,42009166.67
24,1,68,2,0,3,1,4,120,1,0,0,0,0,1,0,1,1,1,0,0,0,0,6033000,2450000,0,4500000,500000,10176000,2650000,2300000,4916666.667,0,103084716.7
24,1,38,1,6,1,1,4,100,1,1,0,1,0,1,0,1,1,1,1,1,0,0,24545000,1200000,4600000,0,270000,11417000,895000,450000,1712500,0,41495000
24,1,28,1,1,1,6,1,21,3,0,0,0,0,1,0,1,1,1,0,0,0,0,41790000,870000,1000000,1000000,200000,3100000,2350000,300000,5820833.333,0,46720000
24,1,41,1,6,1,1,5,172,0,1,0,1,0,1,1,1,1,1,1,1,1,0,10366000,220000,250000,2380000,2100000,14492000,660000,500000,625000,0,71850000
